id,Demand
0,468.832275390625
1,150.58670043945312
2,89.7568588256836
3,82.19147491455078
4,91.77207946777344
5,94.70806121826172
6,113.96450805664062
7,98.1315689086914
8,87.4283676147461
9,68.66590118408203
10,61.238792419433594
11,69.18521881103516
12,66.7396240234375
13,86.38543701171875
14,83.47160339355469
15,62.21836853027344
16,53.264137268066406
17,41.113224029541016
18,49.808475494384766
19,51.926483154296875
20,52.06615447998047
21,53.75383377075195
22,291.04498291015625
23,430.748046875
24,392.90484619140625
25,331.7930908203125
26,259.64190673828125
27,245.84658813476562
28,1940.20556640625
29,563.15087890625
30,441.57672119140625
31,466.4598388671875
32,507.041748046875
33,478.50518798828125
34,507.1903076171875
35,447.24200439453125
36,439.7264709472656
37,352.4388122558594
38,290.68145751953125
39,335.65130615234375
40,436.5489501953125
41,509.7613220214844
42,463.07965087890625
43,444.2794189453125
44,394.2789611816406
45,354.1598205566406
46,465.1661376953125
47,432.5501403808594
48,421.3610534667969
49,414.1627197265625
50,1762.154541015625
51,2228.499755859375
52,2082.509033203125
53,2005.839111328125
54,1803.87353515625
55,1719.245361328125
56,925.7149658203125
57,289.0101318359375
58,244.88763427734375
59,248.4625244140625
60,266.5585632324219
61,239.55099487304688
62,255.68655395507812
63,234.85528564453125
64,227.65158081054688
65,197.68414306640625
66,151.20535278320312
67,179.97006225585938
68,223.42633056640625
69,225.11300659179688
70,209.51495361328125
71,201.52337646484375
72,219.890380859375
73,187.43893432617188
74,191.67044067382812
75,216.60232543945312
76,203.50778198242188
77,201.5899658203125
78,748.0642700195312
79,978.788330078125
80,945.2000732421875
81,887.3176879882812
82,896.5648193359375
83,888.1519775390625
84,1284.360107421875
85,350.9572448730469
86,258.7972412109375
87,253.68798828125
88,275.58050537109375
89,257.2627868652344
90,217.4979248046875
91,217.98324584960938
92,208.44744873046875
93,186.15023803710938
94,141.39663696289062
95,158.33154296875
96,224.693603515625
97,235.90316772460938
98,210.814453125
99,195.72335815429688
100,208.20977783203125
101,182.48422241210938
102,207.54611206054688
103,233.64373779296875
104,208.61575317382812
105,201.152099609375
106,1618.936279296875
107,1426.27978515625
108,1470.07861328125
109,1300.890869140625
110,1180.96435546875
111,1057.34814453125
112,1666.860595703125
113,424.6105041503906
114,318.37713623046875
115,301.4733581542969
116,319.9559326171875
117,302.008544921875
118,341.2099609375
119,314.9762268066406
120,279.4334716796875
121,247.11256408691406
122,222.24993896484375
123,244.69862365722656
124,313.6771240234375
125,350.0274658203125
126,312.5908203125
127,290.9248352050781
128,281.8610534667969
129,242.6014404296875
130,320.9500732421875
131,307.66644287109375
132,293.7489013671875
133,280.3769226074219
134,1499.330078125
135,1887.156494140625
136,1744.163330078125
137,1487.43115234375
138,1244.8544921875
139,1165.06640625
140,1340.3570556640625
141,411.8612976074219
142,334.44580078125
143,337.65966796875
144,359.3853454589844
145,338.58428955078125
146,340.0795593261719
147,325.09857177734375
148,332.41766357421875
149,278.7667541503906
150,271.5926208496094
151,284.1881408691406
152,348.02020263671875
153,357.61932373046875
154,340.80572509765625
155,309.8984375
156,314.9573059082031
157,291.10272216796875
158,338.7655029296875
159,345.96807861328125
160,327.2917785644531
161,328.7476806640625
162,1124.0025634765625
163,1454.69482421875
164,1405.2130126953125
165,1282.881591796875
166,1221.85546875
167,1092.1676025390625
168,846.0015869140625
169,297.8610534667969
170,236.89517211914062
171,264.7332458496094
172,280.7488098144531
173,279.7286376953125
174,304.41534423828125
175,272.9263610839844
176,275.81695556640625
177,248.95945739746094
178,196.1590118408203
179,227.79612731933594
180,298.6372985839844
181,342.5628662109375
182,335.9106140136719
183,301.8124084472656
184,266.9094543457031
185,224.1251678466797
186,281.2412414550781
187,288.4758605957031
188,257.6563720703125
189,269.31060791015625
190,807.9052734375
191,1037.890380859375
192,981.7608642578125
193,933.663330078125
194,856.8372802734375
195,840.2022705078125
196,1190.007080078125
197,470.8804931640625
198,334.6565246582031
199,334.79095458984375
200,361.01458740234375
201,333.7569885253906
202,366.34027099609375
203,351.1417236328125
204,343.90234375
205,271.2008056640625
206,227.09500122070312
207,245.06822204589844
208,345.4904479980469
209,408.31329345703125
210,388.25628662109375
211,348.8823547363281
212,310.5703430175781
213,262.4706726074219
214,318.3369445800781
215,317.7135314941406
216,318.9674377441406
217,318.62408447265625
218,1000.394287109375
219,1268.564208984375
220,1236.63525390625
221,1220.4166259765625
222,1069.51953125
223,968.8077392578125
224,1387.015380859375
225,440.0333251953125
226,347.7759704589844
227,359.1362609863281
228,400.4393310546875
229,379.76544189453125
230,418.3494567871094
231,349.097412109375
232,310.3572082519531
233,280.91802978515625
234,259.1202392578125
235,326.2940368652344
236,415.4308776855469
237,466.5473937988281
238,403.9563903808594
239,401.2531433105469
240,362.68817138671875
241,324.9003601074219
242,404.51824951171875
243,418.95037841796875
244,411.56292724609375
245,369.2802734375
246,1273.61376953125
247,1615.1884765625
248,1510.695556640625
249,1404.122802734375
250,1324.355712890625
251,1195.614501953125
252,470.178955078125
253,206.968505859375
254,162.46685791015625
255,164.96206665039062
256,164.48681640625
257,165.17535400390625
258,171.435791015625
259,163.4171600341797
260,156.44866943359375
261,128.1970977783203
262,97.65742492675781
263,104.64236450195312
264,147.2904052734375
265,149.559814453125
266,170.90850830078125
267,156.08544921875
268,154.97677612304688
269,126.75694274902344
270,141.34194946289062
271,154.50555419921875
272,139.3537139892578
273,149.16134643554688
274,416.22528076171875
275,533.23974609375
276,529.6898803710938
277,513.7056274414062
278,464.2884521484375
279,401.244873046875
280,606.9716186523438
281,141.5707550048828
282,102.30197143554688
283,107.05982208251953
284,124.19216918945312
285,115.1199951171875
286,129.53585815429688
287,128.61720275878906
288,117.21592712402344
289,69.25811004638672
290,56.148773193359375
291,82.70855712890625
292,93.9665756225586
293,115.13322448730469
294,118.8035659790039
295,88.53870391845703
296,101.30709075927734
297,78.35000610351562
298,87.77458190917969
299,100.74729919433594
300,90.71648406982422
301,104.94976806640625
302,635.4306640625
303,1077.551513671875
304,1125.240966796875
305,902.7587890625
306,848.6097412109375
307,857.04296875
308,393.71380615234375
309,155.4592742919922
310,134.66188049316406
311,137.29299926757812
312,147.52676391601562
313,143.98849487304688
314,132.343505859375
315,129.59133911132812
316,123.08931732177734
317,110.92202758789062
318,72.78749084472656
319,104.82557678222656
320,125.10641479492188
321,123.53491973876953
322,126.02351379394531
323,120.45063781738281
324,136.40060424804688
325,110.83782958984375
326,124.83514404296875
327,138.35342407226562
328,128.42062377929688
329,129.19476318359375
330,242.18727111816406
331,377.9111328125
332,350.7153015136719
333,353.68243408203125
334,335.90447998046875
335,274.6529235839844
336,951.2528076171875
337,320.3082275390625
338,253.98513793945312
339,266.3477783203125
340,289.53961181640625
341,274.599365234375
342,278.2337341308594
343,261.9598388671875
344,267.3269958496094
345,226.26805114746094
346,193.35284423828125
347,199.5632781982422
348,268.96685791015625
349,296.17779541015625
350,285.0324401855469
351,296.7228698730469
352,280.6186828613281
353,244.60574340820312
354,296.5836486816406
355,289.41644287109375
356,265.9417724609375
357,266.32830810546875
358,885.8306884765625
359,1226.9127197265625
360,1139.160400390625
361,1085.5694580078125
362,923.3192138671875
363,787.2886962890625
364,461.6759338378906
365,171.3831024169922
366,154.191650390625
367,155.16233825683594
368,163.0676727294922
369,154.47286987304688
370,162.6468048095703
371,158.78050231933594
372,152.09234619140625
373,139.18350219726562
374,125.82754516601562
375,105.55874633789062
376,159.4673309326172
377,152.17657470703125
378,160.12806701660156
379,139.61837768554688
380,142.46902465820312
381,129.67962646484375
382,137.12799072265625
383,143.512939453125
384,146.63377380371094
385,149.4672088623047
386,510.1018371582031
387,699.1548461914062
388,673.9324951171875
389,525.825439453125
390,477.8725280761719
391,434.77471923828125
392,1307.0430908203125
393,456.47003173828125
394,329.3322448730469
395,321.9588623046875
396,340.94891357421875
397,338.6034851074219
398,415.3251953125
399,369.4736328125
400,358.64788818359375
401,298.92816162109375
402,259.5201721191406
403,327.4809875488281
404,377.047607421875
405,447.3529357910156
406,390.36175537109375
407,361.8355712890625
408,333.85638427734375
409,292.61651611328125
410,369.001220703125
411,350.6226501464844
412,349.9605712890625
413,367.2751770019531
414,1300.6556396484375
415,1680.152587890625
416,1535.3692626953125
417,1345.67431640625
418,1216.6898193359375
419,1165.791748046875
420,1561.0126953125
421,530.820068359375
422,416.3512268066406
423,389.81707763671875
424,424.02471923828125
425,389.2972412109375
426,427.5819091796875
427,431.7801513671875
428,383.7520751953125
429,325.3337097167969
430,296.7563171386719
431,315.411865234375
432,406.7051696777344
433,450.3778076171875
434,432.042236328125
